transaction_id,product_id,quantity,unit_price,line_total
POS013033,212,2,67.11,134.22
POS013033,61,4,55.59,222.36
POS013033,242,1,30.79,30.79
POS013034,370,5,85.55,427.75
POS013034,125,5.0,84.5,422.5
POS013034,97,5,141.76,708.8
POS013035,123,1,24.83,24.83
POS013035,406,5,44.34,221.7
POS013035,24,4,146.42,585.68
POS013035,56,1,89.37,89.37
POS013036,113,3,27.69,83.07
POS013036,121,3,88.67,266.01
POS013036,146,4,40.24,160.96
POS013037,40,3.0,57.74,173.22
POS013037,64,2,134.49,268.98
POS013038,326,1,21.36,21.36
POS013038,195,4,31.21,124.84
POS013038,162,1,15.23,15.23
POS013039,67,1,140.22,140.22
POS013039,155,3,41.98,125.94
POS013039,345,5,113.45,567.25
POS013040,280,5,92.68,463.4
POS013040,187,3,130.58,391.74
POS013040,232,1,129.67,129.67
POS013040,497,4,34.56,138.24
POS013041,64,3,70.36,211.08
POS013041,175,3,57.21,171.63
POS013041,248,3,48.41,145.23
POS013042,218,2,64.03,128.06
POS013042,109,2,112.39,224.78
POS013042,101,,82.29,
POS013042,146,5,136.16,680.8
POS013043,284,4,139.98,559.92
POS013043,118,5,117.04,585.2
POS013044,294,4,88.26,353.04
POS013044,256,1,21.23,21.23
POS013044,300,2,73.8,147.6
POS013044,84,5,118.53,592.65
POS013045,104,5,108.71,543.55
POS013045,228,1,121.38,121.38
POS013046,275,2,19.32,38.64
POS013046,309,3,93.07,279.21
POS013046,158,2,50.9,101.8
POS013047,396,4,69.36,277.44
POS013047,328,5,79.37,396.85
POS013047,466,4,147.13,588.52
POS013048,239,5,55.78,278.9
POS013048,95,4,67.07,268.28
POS013048,311,5,69.6,348.0
POS013049,305,3,130.14,390.42
POS013049,317,1,144.79,144.79
POS013050,127,3,137.2,411.6
POS013050,251,5,15.52,77.6
POS013050,306,2,124.7,249.4
POS013050,159,3,16.07,48.21
POS013051,491,4,21.24,84.96
POS013051,135,4,17.86,71.44
POS013051,377,2,114.52,229.04
POS013052,78,4,20.85,83.4
POS013052,301,1,97.11,97.11
POS013052,322,3,134.65,403.95
POS013053,245,4,44.92,179.68
POS013053,12,1,140.12,140.12
POS013053,9,4,96.82,387.28
POS013053,348,2,142.25,284.5
POS013054,171,2,105.44,210.88
POS013054,490,4,131.12,524.48
POS013054,425,4,90.8,363.2
POS013055,255,3.0,17.51,52.53
POS013055,267,3,61.91,185.73
POS013055,412,4,149.63,598.52
POS013055,272,4,146.51,586.04
POS013056,401,3,99.26,297.78
POS013056,414,2,30.72,61.44
POS013057,362,3,142.28,426.84
POS013057,490,3,50.36,151.08
POS013057,76,1,146.75,146.75
POS013057,286,1,141.13,141.13
POS013058,84,3,58.79,176.37
POS013058,377,4,86.12,344.48
POS013059,172,3,46.68,140.04
POS013059,393,1,59.61,59.61
POS013060,393,5,92.44,462.2
POS013060,102,1,25.68,25.68
POS013061,312,3,78.74,236.22
POS013061,236,3,79.12,237.36
POS013061,477,5,68.78,343.9
POS013062,292,2,128.97,257.94
POS013062,127,4,97.9,391.6
POS013063,273,3,112.55,337.65
POS013063,88,2,147.06,294.12
POS013063,404,4,144.82,579.28
POS013064,184,4,146.15,584.6
POS013064,155,4,108.69,434.76
POS013064,398,2,102.18,204.36
POS013065,41,5,149.53,747.65
POS013065,133,5,120.19,600.95
POS013065,163,5,101.11,505.55
POS013066,386,5,133.55,667.75
POS013066,96,3,56.73,170.19
POS013066,143,2,20.68,41.36
POS013067,93,1,45.94,45.94
POS013067,361,1,92.42,92.42
POS013067,305,3,53.92,161.76
POS013068,310,4,106.46,425.84
POS013068,262,2,122.02,244.04
POS013069,409,4,136.12,544.48
POS013069,498,3,24.63,73.89
POS013070,83,1,96.86,96.86
POS013070,463,5,101.19,505.95
POS013070,148,4,23.79,95.16
POS013071,332,5,95.15,475.75
POS013071,367,5,56.51,282.55
POS013072,362,4,96.22,384.88
POS013072,304,2,139.9,279.8
POS013072,368,5,29.52,147.6
POS013073,108,2,100.48,200.96
POS013073,333,5,17.41,87.05
POS013074,426,3,127.39,382.17
POS013074,445,4,57.77,231.08
POS013075,131,2,109.99,219.98
POS013075,482,3,28.87,86.61
POS013076,18,4,113.11,452.44
POS013076,101,2,38.1,76.2
POS013077,134,1,30.16,30.16
POS013077,223,1,133.54,133.54
POS013078,152,5,139.34,696.7
POS013078,436,3,149.07,447.21
POS013079,284,3,47.24,141.72
POS013079,477,3,20.86,62.58
POS013080,450,3,80.22,240.66
POS013080,396,2,85.87,171.74
POS013080,146,2,67.31,134.62
POS013080,116,3,46.31,138.93
POS013081,245,3,71.31,213.93
POS013081,25,3,71.88,215.64
POS013081,470,2,78.72,157.44
POS013081,97,4,111.82,447.28
POS013082,131,3,89.82,269.46
POS013082,136,2,123.74,247.48
POS013082,259,5,19.34,96.7
POS013083,300,5,113.76,568.8
POS013083,105,1,66.0,66.0
POS013083,68,5,91.76,458.8
POS013084,366,1,127.14,127.14
POS013084,249,1,148.08,148.08
POS013084,198,1,81.74,81.74
POS013085,35,3,40.98,122.94
POS013085,112,1,140.79,140.79
POS013085,155,2,133.5,267.0
POS013086,19,4,56.22,224.88
POS013086,223,2,59.23,118.46
POS013086,66,1,102.33,102.33
POS013087,484,2,121.84,243.68
POS013087,239,2,127.29,254.58
POS013087,50,4,25.68,102.72
POS013088,336,3,89.02,267.06
POS013088,446,3,133.94,401.82
POS013088,46,2,123.06,246.12
POS013089,316,1,87.92,87.92
POS013089,451,1,118.94,118.94
POS013089,122,2,37.67,75.34
POS013089,127,2,42.88,85.76
POS013090,161,3,98.99,296.97
POS013090,255,3,94.9,284.7
POS013091,440,5,74.42,372.1
POS013091,197,3,74.64,223.92
POS013091,382,4,149.13,596.52
POS013092,366,5,16.06,80.3
POS013092,473,4,64.69,258.76
POS013092,236,1,76.22,76.22
POS013093,135,2,26.23,52.46
POS013093,107,4.0,20.0,80.0
POS013094,276,5,94.01,470.05
POS013094,188,3,70.58,211.74
POS013094,281,5,128.78,643.9
POS013095,384,3,68.44,205.32
POS013095,9,5,125.29,626.45
POS013095,316,4,47.82,191.28
POS013096,81,3,52.33,156.99
POS013096,147,1,61.24,61.24
POS013096,404,5,116.12,580.6
POS013097,52,3,76.95,230.85
POS013097,487,2,23.34,46.68
POS013097,478,3,92.92,278.76
POS013098,491,4,144.83,579.32
POS013098,170,1,18.71,18.71
POS013098,159,5,48.39,241.95
POS013099,148,5.0,119.89,599.45
POS013099,168,2,83.67,167.34
POS013100,104,2,40.19,80.38
POS013100,358,3,75.54,226.62
POS013100,464,1,126.26,126.26
POS013101,30,5,99.23,496.15
POS013101,256,5,66.55,332.75
POS013101,495,4,43.46,173.84
POS013102,326,2,146.85,293.7
POS013102,420,5,87.43,437.15
POS013102,206,5,71.42,357.1
POS013103,213,4,111.45,445.8
POS013103,129,2,106.74,213.48
POS013103,334,1,138.16,138.16
POS013103,136,2,63.29,126.58
POS013104,183,1,111.39,111.39
POS013104,238,3,103.92,311.76
POS013104,481,2,149.2,298.4
POS013104,112,4,66.79,267.16
POS013105,115,3,87.7,263.1
POS013105,189,3,119.06,357.18
POS013105,58,4,135.43,541.72
POS013105,48,4,62.87,251.48
POS013106,99,3,31.81,95.43
POS013106,136,1,131.02,131.02
POS013106,263,3,55.01,165.03
POS013107,373,4,116.07,464.28
POS013107,95,1,66.87,66.87
POS013107,67,1,19.61,19.61
POS013108,482,3,27.33,81.99
POS013108,103,5,119.6,598.0
POS013109,197,4,131.24,524.96
POS013109,409,4,55.35,221.4
POS013109,288,2,129.82,259.64
POS013110,277,1,111.47,111.47
POS013110,375,5.0,128.63,643.15
POS013110,319,3,95.43,286.29
POS013110,127,1,29.31,29.31
POS013111,340,2,126.64,253.28
POS013111,398,2,71.32,142.64
POS013111,83,3,34.32,102.96
POS013112,170,4,25.5,102.0
POS013112,108,2,98.64,197.28
POS013112,293,2,47.52,95.04
POS013113,370,4,102.86,411.44
POS013113,410,3,15.81,47.43
POS013113,66,5.0,104.28,521.4
POS013113,293,1,132.85,132.85
POS013114,84,1,26.6,26.6
POS013114,146,3,113.94,341.82
POS013114,123,4,115.26,461.04
POS013115,458,5,53.91,269.55
POS013115,115,3,83.31,249.93
POS013116,325,5,90.33,451.65
POS013116,496,4,20.18,80.72
POS013116,407,1,39.16,39.16
POS013116,90,3,60.89,182.67
POS013117,297,4,69.32,277.28
POS013117,138,2,118.57,237.14
POS013117,21,4,38.58,154.32
POS013118,283,4,54.11,216.44
POS013118,162,4,26.81,107.24
POS013119,448,3,108.57,325.71
POS013119,292,4,16.01,64.04
POS013119,62,4,24.18,96.72
POS013120,301,1,88.35,88.35
POS013120,217,5,131.68,658.4
POS013121,351,2,120.98,241.96
POS013121,277,5,20.27,101.35
POS013121,74,1,71.17,71.17
POS013122,76,2,84.98,169.96
POS013122,273,3,53.13,159.39
POS013122,117,4,71.07,284.28
POS013123,22,4,67.59,270.36
POS013123,342,4,25.18,100.72
POS013123,488,2,26.2,52.4
POS013124,169,5,79.26,396.3
POS013124,416,4,138.37,553.48
POS013124,260,2,45.46,90.92
POS013125,349,2,83.41,166.82
POS013125,167,3,136.32,408.96
POS013126,48,2,72.96,145.92
POS013126,347,1,51.74,51.74
POS013127,52,5,149.29,746.45
POS013127,143,3,116.66,349.98
POS013127,272,2,98.54,197.08
POS013128,271,3,145.77,437.31
POS013128,372,1,62.0,62.0
POS013128,333,1,67.96,67.96
POS013129,388,5,132.22,661.1
POS013129,296,5.0,112.25,561.25
POS013129,373,4,111.91,447.64
POS013130,337,2,108.28,216.56
POS013130,10,4,78.08,312.32
POS013130,385,4,99.82,399.28
POS013131,395,2,69.34,138.68
POS013131,353,2,148.38,296.76
POS013131,245,1,81.73,81.73
POS013132,399,3,89.28,267.84
POS013132,237,4,104.94,419.76
POS013132,7,3,32.83,98.49
POS013133,230,3,135.63,406.89
POS013133,277,1,61.96,61.96
POS013133,302,4,17.44,69.76
POS013134,291,2,69.0,138.0
POS013134,91,4,127.89,511.56
POS013134,182,4,84.47,337.88
POS013135,1,2,90.85,181.7
POS013135,441,3,98.98,296.94
POS013135,451,3,43.55,130.65
POS013136,316,3,35.79,107.37
POS013136,213,2,68.55,137.1
POS013137,55,4,34.5,138.0
POS013137,443,4,43.71,174.84
POS013137,405,3,118.83,356.49
POS013138,341,4,65.69,262.76
POS013138,460,4,37.0,148.0
POS013139,14,2,39.41,78.82
POS013139,289,2,121.61,243.22
POS013139,123,4,134.53,538.12
POS013139,88,5,52.24,261.2
POS013140,325,5,42.09,210.45
POS013140,240,5,98.29,491.45
POS013141,75,1,110.46,110.46
POS013141,168,1,94.57,94.57
POS013141,237,3,91.95,275.85
POS013142,364,2,131.63,263.26
POS013142,164,2,44.78,89.56
POS013142,47,4,146.66,586.64
POS013142,25,1,132.44,132.44
POS013143,50,4,100.37,401.48
POS013143,322,5,71.01,355.05
POS013143,316,1,111.57,111.57
POS013144,258,2,53.48,106.96
POS013144,384,5,31.4,157.0
POS013144,118,1,32.82,32.82
POS013144,486,1,72.33,72.33
POS013145,292,2,133.46,266.92
POS013145,375,5,103.88,519.4
POS013146,312,4,52.24,208.96
POS013146,28,3,97.3,291.9
POS013146,160,3,103.02,309.06
POS013147,221,5,101.4,507.0
POS013147,102,5,124.56,622.8
POS013147,410,4,119.22,476.88
POS013148,112,5,60.31,301.55
POS013148,7,4,92.0,368.0
POS013148,408,2,102.96,205.92
POS013149,165,5,20.41,102.05
POS013149,294,5,47.55,237.75
POS013149,218,5,51.61,258.05
POS013149,217,4,121.78,487.12
POS013150,125,4,44.92,179.68
POS013150,498,3,98.17,294.51
POS013150,170,1,77.82,77.82
POS013151,89,2,34.63,69.26
POS013151,101,4,24.97,99.88
POS013151,65,4,34.69,138.76
POS013151,365,1,76.96,76.96
POS013152,178,5,106.46,532.3
POS013152,414,4,24.96,99.84
POS013152,44,2,110.83,221.66
POS013153,138,1,31.48,31.48
POS013153,23,4,32.73,130.92
POS013154,427,5,108.76,543.8
POS013154,73,2,59.0,118.0
POS013154,258,3,89.01,267.03
POS013154,34,5,29.45,147.25
POS013155,298,2,56.38,112.76
POS013155,28,3,90.51,271.53
POS013156,467,2,31.63,63.26
POS013156,49,1,119.89,119.89
POS013156,414,3,105.75,317.25
POS013156,314,5,138.93,694.65
POS013157,478,5,115.05,575.25
POS013157,172,3,63.91,191.73
POS013158,92,2,126.08,252.16
POS013158,335,4,58.79,235.16
POS013159,316,2,51.53,103.06
POS013159,20,4,68.97,275.88
POS013160,259,5,105.91,529.55
POS013160,467,5,138.94,694.7
POS013160,260,3,147.82,443.46
POS013161,75,1,123.61,123.61
POS013161,491,2,97.35,194.7
POS013162,149,3,104.21,312.63
POS013162,422,5,146.12,730.6
POS013162,287,2,139.45,278.9
POS013163,478,2,83.44,166.88
POS013163,477,2,68.22,136.44
POS013164,344,1,111.96,111.96
POS013164,161,2,139.73,279.46
POS013164,142,2,31.82,63.64
POS013164,32,4,101.79,407.16
POS013165,387,1,114.46,114.46
POS013165,475,3,33.19,99.57
POS013166,103,1,104.95,104.95
POS013166,75,2,107.85,215.7
POS013166,183,1,97.48,97.48
POS013166,137,1,76.2,76.2
POS013167,58,1,137.61,137.61
POS013167,262,3,140.67,422.01
POS013168,405,4,121.58,486.32
POS013168,403,2,148.61,297.22
POS013168,58,4,138.92,555.68
POS013169,394,3,78.63,235.89
POS013169,137,3,88.03,264.09
POS013169,182,5,138.98,694.9
POS013169,118,2,96.81,193.62
POS013170,158,2,73.51,147.02
POS013170,260,3,26.46,79.38
POS013170,447,1.0,30.42,30.42
POS013170,159,4,138.14,552.56
POS013171,295,2,33.55,67.1
POS013171,295,5,19.15,95.75
POS013172,179,2,61.74,123.48
POS013172,146,3,49.37,148.11
POS013173,499,5,58.67,293.35
POS013173,230,2,128.24,256.48
POS013173,228,3,71.32,213.96
POS013173,96,3,93.37,280.11
POS013174,287,5,49.51,247.55
POS013174,330,1,100.49,100.49
POS013174,47,,91.71,
POS013175,500,5,15.35,76.75
POS013175,437,5,36.21,181.05
POS013175,187,1,78.43,78.43
POS013176,233,4,64.21,256.84
POS013176,249,5,118.33,591.65
POS013176,159,5,94.48,472.4
POS013177,293,3,107.24,321.72
POS013177,380,2,68.88,137.76
POS013178,420,2,65.0,130.0
POS013178,135,3,119.56,358.68
POS013178,376,3.0,138.25,414.75
POS013179,432,5,103.32,516.6
POS013179,281,2,81.5,163.0
POS013180,267,4,15.44,61.76
POS013180,110,5.0,61.73,308.65
POS013181,269,5,147.03,735.15
POS013181,357,3,56.01,168.03
POS013181,92,4,62.58,250.32
POS013182,492,4,143.69,574.76
POS013182,240,1,75.34,75.34
POS013183,5,3,32.0,96.0
POS013183,487,3,28.22,84.66
POS013183,451,4,137.53,550.12
POS013184,64,2,117.62,235.24
POS013184,336,2,109.91,219.82
POS013185,168,3,122.76,368.28
POS013185,27,5,98.97,494.85
POS013185,273,4,78.1,312.4
POS013186,78,3,99.03,297.09
POS013186,218,2,39.56,79.12
POS013187,169,2,65.95,131.9
POS013187,236,1,41.93,41.93
POS013188,368,5,143.02,715.1
POS013188,45,3,40.31,120.93
POS013188,52,3,76.36,229.08
POS013189,115,5,89.58,447.9
POS013189,167,5,18.82,94.1
POS013189,215,5,88.25,441.25
POS013190,1,3,114.46,343.38
POS013190,219,1,35.69,35.69
POS013190,138,4,115.28,461.12
POS013191,417,2,91.58,183.16
POS013191,206,1,117.94,117.94
POS013191,42,1,16.81,16.81
POS013192,110,1,71.65,71.65
POS013192,227,3,50.48,151.44
POS013192,52,4,137.17,548.68
POS013193,347,4,27.05,108.2
POS013193,118,1,132.27,132.27
POS013193,87,5,135.97,679.85
POS013193,287,4,35.3,141.2
POS013194,434,3,94.61,283.83
POS013194,189,1.0,126.18,126.18
POS013195,22,4,70.4,281.6
POS013195,310,3,107.22,321.66
POS013196,269,2,76.59,153.18
POS013196,470,3,145.55,436.65
POS013196,315,1,75.0,75.0
POS013196,238,3,68.11,204.33
POS013197,23,5,49.54,247.7
POS013197,261,2,95.9,191.8
POS013197,83,2,126.66,253.32
POS013197,392,4,23.62,94.48
POS013198,75,2,96.66,193.32
POS013198,451,4,111.5,446.0
POS013198,260,1,120.87,120.87
POS013199,182,4,74.16,296.64
POS013199,273,2,50.59,101.18
POS013199,149,3,122.07,366.21
POS013200,173,1,147.25,147.25
POS013200,420,5,73.77,368.85
POS013201,288,4,103.97,415.88
POS013201,335,5,147.19,735.95
POS013201,14,1,120.08,120.08
POS013201,411,1,90.72,90.72
POS013202,313,3,73.83,221.49
POS013202,402,1,90.03,90.03
POS013202,122,4,38.77,155.08
POS013203,410,3,149.96,449.88
POS013203,212,3,106.53,319.59
POS013203,467,5,32.06,160.3
POS013204,195,1,103.64,103.64
POS013204,135,2,113.17,226.34
POS013205,273,5,99.17,495.85
POS013205,186,3,84.09,252.27
POS013205,45,5,89.49,447.45
POS013206,496,,34.76,
POS013206,88,2,42.02,84.04
POS013206,159,3.0,60.07,180.21
POS013207,239,2,22.37,44.74
POS013207,454,3,42.14,126.42
POS013208,322,3.0,127.18,381.54
POS013208,424,4,28.0,112.0
POS013208,441,1,66.88,66.88
POS013209,467,3,41.41,124.23
POS013209,348,2,132.76,265.52
POS013209,257,5,46.53,232.65
POS013209,361,,93.96,
POS013210,473,4,82.45,329.8
POS013210,430,4,34.19,136.76
POS013210,201,3,69.29,207.87
POS013211,226,3,100.52,301.56
POS013211,180,1,35.5,35.5
POS013211,458,3,61.91,185.73
POS013212,118,1,100.8,100.8
POS013212,350,5,69.39,346.95
POS013212,387,5,138.07,690.35
POS013213,342,4,117.28,469.12
POS013213,208,2,55.76,111.52
POS013213,351,1,21.4,21.4
POS013214,288,2,96.83,193.66
POS013214,204,5,130.33,651.65
POS013214,436,1,128.43,128.43
POS013214,305,1,49.83,49.83
POS013215,480,4,50.29,201.16
POS013215,63,1,53.47,53.47
POS013215,234,2,147.34,294.68
POS013216,200,4,38.48,153.92
POS013216,66,1,110.01,110.01
POS013216,154,3,130.02,390.06
POS013217,283,2,86.11,172.22
POS013217,484,3,94.33,282.99
POS013218,91,4,73.3,293.2
POS013218,351,3,135.38,406.14
POS013218,447,1,93.34,93.34
POS013219,174,3,36.47,109.41
POS013219,42,5,88.82,444.1
POS013219,145,1.0,45.18,45.18
POS013219,196,2,124.26,248.52
POS013220,339,2,72.31,144.62
POS013220,397,1,90.95,90.95
POS013220,48,5,93.88,469.4
POS013221,313,3,25.37,76.11
POS013221,391,3,147.46,442.38
POS013221,244,4,136.99,547.96
POS013222,81,3,86.78,260.34
POS013222,35,3,59.12,177.36
POS013223,276,3,76.42,229.26
POS013223,192,1,81.93,81.93
POS013224,268,1,75.3,75.3
POS013224,340,2,82.98,165.96
POS013224,489,3,27.53,82.59
POS013224,196,5,112.03,560.15
POS013225,467,3,63.3,189.9
POS013225,179,1,15.32,15.32
POS013226,386,2,41.82,83.64
POS013226,376,1,47.38,47.38
POS013226,208,5,26.71,133.55
POS013227,495,3,59.52,178.56
POS013227,105,1,136.25,136.25
POS013227,109,5,116.59,582.95
POS013228,477,4,93.59,374.36
POS013228,282,1,101.28,101.28
POS013228,353,1,137.28,137.28
POS013229,44,2,81.53,163.06
POS013229,295,5,29.58,147.9
POS013229,334,4,125.51,502.04
POS013230,366,3,74.08,222.24
POS013230,141,3,37.49,112.47
POS013230,252,5,60.83,304.15
POS013231,391,5,84.91,424.55
POS013231,436,2,47.35,94.7
POS013231,271,4,96.09,384.36
POS013232,42,5,88.38,441.9
POS013232,479,5,70.05,350.25
POS013232,69,3,16.21,48.63
POS013233,411,1,143.34,143.34
POS013233,463,4,86.75,347.0
POS013233,215,5,78.86,394.3
POS013233,12,2,119.72,239.44
POS013234,451,5,59.2,296.0
POS013234,13,1,110.88,110.88
POS013234,182,4,58.4,233.6
POS013235,438,5,52.08,260.4
POS013235,21,5,55.22,276.1
POS013235,487,5,27.23,136.15
POS013236,115,3,127.39,382.17
POS013236,236,5.0,76.67,383.35
POS013236,35,3,70.89,212.67
POS013237,164,4,113.26,453.04
POS013237,94,4,96.01,384.04
POS013237,324,2,41.4,82.8
POS013238,448,3,26.05,78.15
POS013238,229,5,118.48,592.4
POS013239,175,3,75.72,227.16
POS013239,382,4,39.81,159.24
POS013239,156,3,27.44,82.32
POS013240,172,4,17.2,68.8
POS013240,22,3,77.41,232.23
POS013240,46,1,107.9,107.9
POS013240,477,1,24.23,24.23
POS013241,402,1,81.4,81.4
POS013241,445,2,80.7,161.4
POS013242,345,5,76.97,384.85
POS013242,37,1,65.64,65.64
POS013242,240,4,106.69,426.76
POS013243,180,5,50.02,250.1
POS013243,407,1,98.37,98.37
POS013243,206,3,70.89,212.67
POS013243,316,3,61.16,183.48
POS013244,137,4,27.29,109.16
POS013244,64,5,109.39,546.95
POS013244,484,3,68.11,204.33
POS013244,180,2,15.71,31.42
POS013245,81,3,50.47,151.41
POS013245,311,1,143.39,143.39
POS013245,243,4,92.08,368.32
POS013245,141,4,104.85,419.4
POS013246,448,1,100.74,100.74
POS013246,450,3.0,131.86,395.58
POS013246,83,1,22.8,22.8
POS013247,211,1,42.07,42.07
POS013247,201,3,51.9,155.7
POS013248,343,4,104.38,417.52
POS013248,10,5,104.41,522.05
POS013249,462,3,78.59,235.77
POS013249,200,4,81.97,327.88
POS013250,123,5,41.43,207.15
POS013250,45,1,121.96,121.96
POS013250,355,3,142.24,426.72
POS013250,476,5,69.74,348.7
POS013251,255,3,81.78,245.34
POS013251,471,4,53.19,212.76
POS013251,405,3,84.64,253.92
POS013252,354,1,138.12,138.12
POS013252,294,4,55.75,223.0
POS013252,166,3,22.48,67.44
POS013253,2,5,105.11,525.55
POS013253,173,3,24.01,72.03
POS013253,439,4,24.41,97.64
POS013254,491,3,107.05,321.15
POS013254,126,5,145.5,727.5
POS013254,332,4,39.18,156.72
POS013255,235,3,56.66,169.98
POS013255,264,5,126.04,630.2
POS013255,367,4,143.66,574.64
POS013255,125,4,46.4,185.6
POS013256,328,1,37.12,37.12
POS013256,205,2,51.45,102.9
POS013257,123,1,35.08,35.08
POS013257,239,2,101.75,203.5
POS013257,33,2,69.95,139.9
POS013258,96,2,121.85,243.7
POS013258,474,2,120.93,241.86
POS013258,74,5,17.54,87.7
POS013258,169,2,106.7,213.4
POS013259,145,1,61.07,61.07
POS013259,132,4,98.44,393.76
POS013259,276,4,32.34,129.36
POS013259,489,4.0,65.4,261.6
POS013260,461,2,117.41,234.82
POS013260,456,3,107.68,323.04
POS013260,476,2,129.82,259.64
POS013260,360,1,81.56,81.56
POS013261,212,5,106.78,533.9
POS013261,464,5,67.67,338.35
POS013261,180,2,145.19,290.38
POS013261,352,3,132.09,396.27
POS013262,299,3,74.56,223.68
POS013262,435,3,80.36,241.08
POS013262,495,2,26.04,52.08
POS013262,269,1,94.67,94.67
POS013263,164,1,53.96,53.96
POS013263,360,5,47.65,238.25
POS013263,428,4,82.8,331.2
POS013263,345,4,116.29,465.16
POS013264,354,1,117.28,117.28
POS013264,399,3,34.87,104.61
POS013264,306,3,80.12,240.36
POS013264,103,5,136.46,682.3
POS013265,472,4,144.16,576.64
POS013265,238,5,64.11,320.55
POS013265,251,5,78.35,391.75
POS013265,106,5,45.2,226.0
POS013266,40,1,37.68,37.68
POS013266,446,1.0,41.4,41.4
POS013267,73,1,127.1,127.1
POS013267,28,1,46.85,46.85
POS013268,305,1,47.48,47.48
POS013268,351,4,140.49,561.96
POS013268,389,2,54.73,109.46
POS013268,180,2,60.67,121.34
POS013269,450,5,65.7,328.5
POS013269,489,3,79.51,238.53
POS013270,219,5.0,106.76,533.8
POS013270,441,1,149.95,149.95
POS013270,388,1,44.46,44.46
POS013271,78,4,71.45,285.8
POS013271,119,5,135.7,678.5
POS013271,154,2.0,140.95,281.9
POS013272,261,1,53.68,53.68
POS013272,345,3,41.87,125.61
POS013272,155,3,135.1,405.3
POS013272,339,4,131.43,525.72
POS013273,234,2,65.03,130.06
POS013273,490,1,23.27,23.27
POS013274,105,4,63.19,252.76
POS013274,101,2,38.33,76.66
POS013274,383,2,83.55,167.1
POS013275,419,1,58.03,58.03
POS013275,144,4,67.53,270.12
POS013275,109,3.0,70.34,211.02
POS013276,143,3,31.6,94.8
POS013276,218,3,68.66,205.98
POS013276,31,5,43.67,218.35
POS013277,327,3.0,16.33,48.99
POS013277,286,3,149.41,448.23
POS013277,477,5,36.34,181.7
POS013278,97,3,19.64,58.92
POS013278,52,2,77.96,155.92
POS013278,4,4,49.62,198.48
POS013278,52,4,92.48,369.92
POS013279,394,2,101.59,203.18
POS013279,73,3,117.27,351.81
POS013279,101,3,132.84,398.52
POS013280,397,2.0,78.91,157.82
POS013280,230,5,138.3,691.5
POS013280,2,4,73.62,294.48
POS013281,171,3,58.34,175.02
POS013281,312,5,129.15,645.75
POS013281,93,1,16.77,16.77
POS013282,81,3,106.55,319.65
POS013282,275,5,113.73,568.65
POS013282,361,4,120.62,482.48
POS013283,333,5,51.72,258.6
POS013283,247,1,42.12,42.12
POS013283,221,3,59.23,177.69
POS013283,458,4,95.7,382.8
POS013284,27,5,36.12,180.6
POS013284,299,1,83.57,83.57
POS013284,82,3,112.22,336.66
POS013284,113,3,139.88,419.64
POS013285,422,2.0,112.78,225.56
POS013285,272,3,106.07,318.21
POS013285,28,2,86.8,173.6
POS013286,29,3,141.21,423.63
POS013286,425,4,17.27,69.08
POS013286,275,2,32.41,64.82
POS013287,443,4,95.24,380.96
POS013287,236,5,58.66,293.3
POS013287,8,5,123.8,619.0
POS013288,426,4,32.25,129.0
POS013288,259,4,34.92,139.68
POS013288,290,1,145.8,145.80
POS013289,297,2,65.19,130.38
POS013289,165,3,144.89,434.67
POS013289,433,5,119.52,597.6
POS013290,410,4,100.22,400.88
POS013290,56,2,32.1,64.2
POS013290,436,5,120.39,601.95
POS013291,293,3,72.54,217.62
POS013291,489,2,31.95,63.9
POS013291,265,5,84.91,424.55
POS013292,87,1,54.34,54.34
POS013292,134,3,62.53,187.59
POS013292,370,4,108.81,435.24
POS013293,386,4,92.17,368.68
POS013293,145,5,69.3,346.5
POS013294,416,1,50.35,50.35
POS013294,97,4,132.04,528.16
POS013294,342,3,55.44,166.32
POS013294,397,1.0,53.73,53.73
POS013295,42,1,48.27,48.27
POS013295,448,5,46.37,231.85
POS013295,92,4.0,78.23,312.92
POS013296,245,1,117.03,117.03
POS013296,269,3,85.22,255.66
POS013296,267,3,118.63,355.89
POS013296,70,5,88.97,444.85
POS013297,357,2,21.47,42.94
POS013297,273,3,85.42,256.26
POS013297,291,3,45.43,136.29
POS013298,181,3,102.66,307.98
POS013298,234,2,102.9,205.8
POS013298,395,4,73.61,294.44
POS013298,392,3,101.81,305.43
POS013299,99,4,132.51,530.04
POS013299,324,3,134.19,402.57
POS013299,270,1,49.99,49.99
POS013300,393,1,38.43,38.43
POS013300,463,3,81.23,243.69
POS013300,409,3,17.25,51.75
POS013301,267,5,117.95,589.75
POS013301,453,4,95.93,383.72
POS013302,96,5,114.5,572.5
POS013302,212,3,119.48,358.44
POS013302,457,4,91.96,367.84
POS013303,489,2,131.75,263.5
POS013303,337,1,26.15,26.15
POS013303,90,3,19.62,58.86
POS013303,484,1,140.44,140.44
POS013304,41,2,65.44,130.88
POS013304,303,3,124.91,374.73
POS013304,117,2,104.01,208.02
POS013305,293,3,78.91,236.73
POS013305,111,3,43.19,129.57
POS013305,265,2,36.01,72.02
POS013305,315,3,95.07,285.21
POS013306,415,3,104.17,312.51
POS013306,122,2,27.69,55.38
POS013307,90,3,25.31,75.93
POS013307,482,1,134.27,134.27
POS013307,221,2,88.13,176.26
POS013307,174,1,35.48,35.48
POS013308,253,5,143.61,718.05
POS013308,206,5,44.54,222.7
POS013309,243,2,57.89,115.78
