order_item_id,order_id,product_id,quantity,unit_price,line_total
18680,ECOM006999,275,4,157.79,631.16
18681,ECOM006999,348,2,103.58,207.16
18682,ECOM006999,170,1,172.51,172.51
18683,ECOM007000,367,1,128.06,128.06
18684,ECOM007000,126,2,139.16,278.32
18685,ECOM007000,96,4,132.86,531.44
18686,ECOM007001,53,1,154.43,154.43
18687,ECOM007001,279,3,16.81,50.43
18688,ECOM007001,258,1,103.44,103.44
18689,ECOM007002,212,4,59.7,238.8
18690,ECOM007002,162,4,62.73,250.92
18691,ECOM007003,98,1,78.03,78.03
18692,ECOM007003,268,4,18.63,74.52
18693,ECOM007003,302,3,40.84,122.52
18694,ECOM007004,192,3,45.44,136.32
18695,ECOM007004,71,3,195.36,586.08
18696,ECOM007004,393,2,60.18,120.36
18697,ECOM007005,461,2,90.29,180.58
18698,ECOM007005,135,1,65.97,65.97
18699,ECOM007005,317,1,196.13,196.13
18700,ECOM007006,426,3,109.79,329.37
18701,ECOM007006,374,2,32.49,64.98
18702,ECOM007007,308,2,73.07,146.14
18703,ECOM007007,224,2,66.89,133.78
18704,ECOM007007,369,3,124.35,373.05
18705,ECOM007008,129,2,169.6,339.2
18706,ECOM007008,489,2,173.21,346.42
18707,ECOM007008,302,4,138.8,555.2
18708,ECOM007009,483,3,192.66,577.98
18709,ECOM007009,158,3,26.55,79.65
18710,ECOM007009,125,3,108.31,324.93
18711,ECOM007010,318,4,116.75,467.0
18712,ECOM007010,56,3,153.87,461.61
18713,ECOM007010,86,1,149.59,149.59
18714,ECOM007011,290,4,102.58,410.32
18715,ECOM007011,279,1,94.58,94.58
18716,ECOM007012,5,1,155.4,155.4
18717,ECOM007012,73,2,,
18718,ECOM007013,310,2,109.45,218.9
18719,ECOM007013,179,2,171.86,343.72
18720,ECOM007013,237,3,81.74,245.22
18721,ECOM007014,310,1,109.03,109.03
18722,ECOM007014,271,4,82.6,330.4
18723,ECOM007015,36,4,91.91,367.64
18724,ECOM007015,260,2,37.63,75.26
18725,ECOM007016,416,3,63.95,191.85
18726,ECOM007016,424,1,104.38,104.38
18727,ECOM007016,385,2,111.0,222.0
18728,ECOM007017,175,2,23.19,46.38
18729,ECOM007017,91,4,87.54,350.16
18730,ECOM007017,76,2,187.26,374.52
18731,ECOM007018,1,4,93.66,374.64
18732,ECOM007018,323,4,88.55,354.2
18733,ECOM007019,427,3,51.27,153.81
18734,ECOM007019,496,1,100.48,100.48
18735,ECOM007019,451,4,45.43,181.72
18736,ECOM007020,401,2,147.05,294.1
18737,ECOM007020,10,2,49.87,99.74
18738,ECOM007020,132,2,157.3,314.6
18739,ECOM007021,374,3,148.94,446.82
18740,ECOM007021,97,1,73.37,73.37
18741,ECOM007021,316,2,112.89,225.78
18742,ECOM007022,182,3,102.63,307.89
18743,ECOM007022,213,4,37.23,148.92
18744,ECOM007022,264,4,184.6,738.4
18745,ECOM007023,90,1,42.2,42.2
18746,ECOM007023,310,3,153.94,461.82
18747,ECOM007023,385,1,31.01,31.01
18748,ECOM007024,28,2,141.58,283.16
18749,ECOM007024,11,3,78.47,235.41
18750,ECOM007024,222,4,34.51,138.04
18751,ECOM007025,39,3,101.0,303.0
18752,ECOM007025,310,4,116.52,466.08
18753,ECOM007026,143,1,166.78,166.78
18754,ECOM007026,326,2,112.93,225.86
18755,ECOM007027,152,2,22.24,44.48
18756,ECOM007027,230,1,188.75,188.75
18757,ECOM007027,60,1,134.8,134.8
18758,ECOM007028,244,2,50.69,101.38
18759,ECOM007028,375,3,146.39,439.17
18760,ECOM007028,69,3,18.05,54.15
18761,ECOM007029,170,3,50.31,150.93
18762,ECOM007029,405,1,60.17,60.17
18763,ECOM007029,386,1,18.85,18.85
18764,ECOM007030,192,4,44.36,177.44
18765,ECOM007030,370,4,133.79,535.16
18766,ECOM007030,285,1,17.28,17.28
18767,ECOM007031,465,2,64.42,128.84
18768,ECOM007031,325,3,109.89,329.67
18769,ECOM007032,297,4,156.18,624.72
18770,ECOM007032,421,4,87.13,348.52
18771,ECOM007033,128,3,177.92,533.76
18772,ECOM007033,457,1,140.73,140.73
18773,ECOM007033,285,4,15.02,60.08
18774,ECOM007034,111,2,140.23,280.46
18775,ECOM007034,19,1,131.85,131.85
18776,ECOM007034,45,1,144.44,144.44
18777,ECOM007035,392,1,56.22,56.22
18778,ECOM007035,348,1,179.38,179.38
18779,ECOM007035,44,4,63.15,252.6
18780,ECOM007036,438,2,177.11,354.22
18781,ECOM007036,153,1,143.0,143.0
18782,ECOM007036,203,2,45.12,90.24
18783,ECOM007037,499,2,59.4,118.8
18784,ECOM007037,85,4,40.71,162.84
18785,ECOM007038,482,3,56.24,168.72
18786,ECOM007038,50,1,181.73,181.73
18787,ECOM007038,250,1,188.56,188.56
18788,ECOM007039,377,2,60.67,121.34
18789,ECOM007039,207,2,124.66,249.32
18790,ECOM007039,433,4,187.66,750.64
18791,ECOM007040,296,3,85.03,255.09
18792,ECOM007040,470,3,61.82,185.46
18793,ECOM007041,145,1,179.78,179.78
18794,ECOM007041,336,2,25.19,50.38
18795,ECOM007041,17,2,71.4,142.8
18796,ECOM007042,228,1,184.64,184.64
18797,ECOM007042,353,1,114.36,114.36
18798,ECOM007043,133,3,182.44,547.32
18799,ECOM007043,112,3,134.35,403.05
18800,ECOM007044,210,3,166.08,498.24
18801,ECOM007044,61,3,175.67,527.01
18802,ECOM007044,158,4,90.32,361.28
18803,ECOM007045,245,3,99.18,297.54
18804,ECOM007045,62,4,183.96,735.84
18805,ECOM007045,43,3,162.36,487.08
18806,ECOM007046,468,2,194.94,389.88
18807,ECOM007046,159,4,113.32,453.28
18808,ECOM007046,425,2,190.52,381.04
18809,ECOM007047,134,2,120.96,241.92
18810,ECOM007047,461,4,111.04,444.16
18811,ECOM007047,168,2,105.27,210.54
18812,ECOM007048,25,1,63.71,63.71
18813,ECOM007048,461,1,82.61,82.61
18814,ECOM007048,433,3,48.73,146.19
18815,ECOM007049,84,3,101.8,305.4
18816,ECOM007049,322,1,161.23,161.23
18817,ECOM007049,497,2,176.62,353.24
18818,ECOM007050,113,4,103.46,413.84
18819,ECOM007050,332,1,125.26,125.26
18820,ECOM007050,276,2,121.95,243.9
18821,ECOM007051,85,1,184.01,184.01
18822,ECOM007051,12,3,179.79,539.37
18823,ECOM007051,498,2,148.47,296.94
18824,ECOM007052,408,2,130.77,261.54
18825,ECOM007052,239,4,155.34,621.36
18826,ECOM007052,166,2,73.16,146.32
18827,ECOM007053,244,3,177.87,533.61
18828,ECOM007053,321,4,182.73,730.92
18829,ECOM007053,399,1,27.91,27.91
18830,ECOM007054,370,2,135.84,271.68
18831,ECOM007054,388,4,96.54,386.16
18832,ECOM007054,174,4,174.0,696.0
18833,ECOM007055,23,3,199.46,598.38
18834,ECOM007055,338,2,192.42,384.84
18835,ECOM007055,49,1,181.49,181.49
18836,ECOM007056,314,4,18.28,73.12
18837,ECOM007056,482,4,46.95,187.8
18838,ECOM007056,426,4,35.18,140.72
18839,ECOM007057,124,4,51.71,206.84
18840,ECOM007057,495,4,125.62,502.48
18841,ECOM007057,319,1,96.03,96.03
18842,ECOM007058,159,1,117.36,117.36
18843,ECOM007058,70,3,29.91,89.73
18844,ECOM007059,165,2,103.98,207.96
18845,ECOM007059,326,4,154.34,617.36
18846,ECOM007060,111,1,175.47,175.47
18847,ECOM007060,326,2,93.76,187.52
18848,ECOM007061,123,3,69.35,208.05
18849,ECOM007061,500,1,185.27,185.27
18850,ECOM007062,105,1,120.53,120.53
18851,ECOM007062,18,4,31.28,125.12
18852,ECOM007062,15,4,49.19,196.76
18853,ECOM007063,78,1,125.42,125.42
18854,ECOM007063,280,3,23.71,71.13
18855,ECOM007064,145,3,88.68,266.04
18856,ECOM007064,367,2,133.84,267.68
18857,ECOM007064,331,2,69.32,138.64
18858,ECOM007065,37,2,93.28,186.56
18859,ECOM007065,476,3,54.29,162.87
18860,ECOM007066,432,2,120.38,240.76
18861,ECOM007066,54,2,121.28,242.56
18862,ECOM007067,90,2,76.21,152.42
18863,ECOM007067,64,4,161.08,644.32
18864,ECOM007067,347,4,124.35,497.4
18865,ECOM007068,332,1,185.03,185.03
18866,ECOM007068,304,3,168.28,504.84
18867,ECOM007069,398,2,170.4,340.8
18868,ECOM007069,83,3,61.22,183.66
18869,ECOM007069,427,2,197.38,394.76
18870,ECOM007070,16,2,110.8,221.6
18871,ECOM007070,398,2,153.64,307.28
18872,ECOM007070,102,2,197.04,394.08
18873,ECOM007071,304,1,81.95,81.95
18874,ECOM007071,201,3,71.96,215.88
18875,ECOM007071,78,2,199.53,399.06
18876,ECOM007072,55,2,114.93,229.86
18877,ECOM007072,3,3,43.74,131.22
18878,ECOM007072,371,1,35.46,35.46
18879,ECOM007073,411,1,155.12,155.12
18880,ECOM007073,177,1,178.07,178.07
18881,ECOM007073,68,1,26.28,26.28
18882,ECOM007074,233,3,147.43,442.29
18883,ECOM007074,306,3,27.14,81.42
18884,ECOM007074,196,1,120.77,120.77
18885,ECOM007075,497,2,66.07,132.14
18886,ECOM007075,475,2,63.86,127.72
18887,ECOM007075,117,2,128.63,257.26
18888,ECOM007076,37,1,111.72,111.72
18889,ECOM007076,146,3,105.74,317.22
18890,ECOM007076,98,4,182.51,730.04
18891,ECOM007077,483,2,159.17,318.34
18892,ECOM007077,164,1,47.16,47.16
18893,ECOM007078,281,3,94.29,282.87
18894,ECOM007078,355,3,33.58,100.74
18895,ECOM007078,27,3,31.42,94.26
18896,ECOM007079,292,1,112.85,112.85
18897,ECOM007079,108,4,165.71,662.84
18898,ECOM007079,423,4,92.55,370.2
18899,ECOM007080,101,3,64.74,194.22
18900,ECOM007080,315,4,172.75,691.0
18901,ECOM007081,256,4,57.44,229.76
18902,ECOM007081,355,1,54.16,54.16
18903,ECOM007081,25,1,87.53,87.53
18904,ECOM007082,133,1,181.31,181.31
18905,ECOM007082,258,3,54.81,164.43
18906,ECOM007083,217,3,176.1,528.3
18907,ECOM007083,167,1,81.9,81.9
18908,ECOM007084,97,1,142.06,142.06
18909,ECOM007084,282,3,87.09,261.27
18910,ECOM007084,380,2,114.02,228.04
18911,ECOM007085,438,1,153.67,153.67
18912,ECOM007085,323,3,98.79,296.37
18913,ECOM007086,138,4,22.85,91.4
18914,ECOM007086,291,3,127.87,383.61
18915,ECOM007087,283,1,98.87,98.87
18916,ECOM007087,25,3,45.77,137.31
18917,ECOM007087,98,4,126.25,505.0
18918,ECOM007088,288,4,168.44,673.76
18919,ECOM007088,106,4,137.75,551.0
18920,ECOM007088,288,3,118.63,355.89
18921,ECOM007089,44,4,50.17,200.68
18922,ECOM007089,241,4,141.14,564.56
18923,ECOM007089,263,3,39.24,117.72
18924,ECOM007090,450,2,122.68,245.36
18925,ECOM007090,328,2,175.97,351.94
18926,ECOM007090,387,2,53.64,107.28
18927,ECOM007091,373,1,168.96,168.96
18928,ECOM007091,87,3,173.39,520.17
18929,ECOM007091,451,1,22.38,22.38
18930,ECOM007092,158,4,147.11,588.44
18931,ECOM007092,130,1,119.75,119.75
18932,ECOM007093,60,1,86.3,86.3
18933,ECOM007093,264,4,192.15,768.6
18934,ECOM007093,416,1,42.41,42.41
18935,ECOM007094,266,4,70.42,281.68
18936,ECOM007094,231,4,173.19,692.76
18937,ECOM007094,113,3,185.93,557.79
18938,ECOM007095,400,1,114.38,114.38
18939,ECOM007095,353,2,175.63,351.26
18940,ECOM007095,1,1,96.88,96.88
18941,ECOM007096,372,3,173.63,520.89
18942,ECOM007096,134,2,49.94,99.88
18943,ECOM007096,427,1,100.95,100.95
18944,ECOM007097,186,4,191.51,766.04
18945,ECOM007097,337,3,118.66,355.98
18946,ECOM007097,87,1,118.13,118.13
18947,ECOM007098,473,1,177.47,177.47
18948,ECOM007098,144,4,64.9,259.6
18949,ECOM007098,74,2,25.95,51.9
18950,ECOM007099,120,2,159.2,318.4
18951,ECOM007099,50,3,61.65,184.95
18952,ECOM007099,4,2,173.77,347.54
18953,ECOM007100,148,3,85.67,257.01
18954,ECOM007100,266,3,47.08,141.24
18955,ECOM007100,210,2,47.64,95.28
18956,ECOM007101,412,2,54.63,109.26
18957,ECOM007101,391,3,92.66,277.98
18958,ECOM007102,236,1,83.62,83.62
18959,ECOM007102,237,3,130.45,391.35
18960,ECOM007102,477,4,57.94,231.76
18961,ECOM007103,438,1,193.91,193.91
18962,ECOM007103,340,3,104.91,314.73
18963,ECOM007103,219,1,73.67,73.67
18964,ECOM007104,318,4,86.71,346.84
18965,ECOM007104,311,3,150.85,452.55
18966,ECOM007105,344,1,37.91,37.91
18967,ECOM007105,457,1,174.16,174.16
18968,ECOM007105,474,4,78.7,314.8
18969,ECOM007106,104,3,166.73,500.19
18970,ECOM007106,213,4,89.86,359.44
18971,ECOM007106,384,1,81.03,81.03
18972,ECOM007107,241,1,100.8,100.8
18973,ECOM007107,327,1,144.37,144.37
18974,ECOM007107,180,4,192.17,768.68
18975,ECOM007108,27,3,34.41,103.23
18976,ECOM007108,137,3,140.25,420.75
18977,ECOM007108,310,4,88.88,355.52
18978,ECOM007109,130,1,80.03,80.03
18979,ECOM007109,457,3,183.45,550.35
18980,ECOM007109,184,2,113.34,226.68
18981,ECOM007110,247,1,64.4,64.4
18982,ECOM007110,102,4,111.49,445.96
18983,ECOM007110,473,1,168.99,168.99
18984,ECOM007111,275,2,149.37,298.74
18985,ECOM007111,326,2,43.72,87.44
18986,ECOM007112,67,3,66.35,199.05
18987,ECOM007112,315,3,33.28,99.84
18988,ECOM007113,29,3,74.45,223.35
18989,ECOM007113,455,4,91.82,367.28
18990,ECOM007114,84,1,70.37,70.37
18991,ECOM007114,138,3,121.65,364.95
18992,ECOM007114,440,1,82.57,82.57
18993,ECOM007115,22,4,53.84,215.36
18994,ECOM007115,252,3,146.28,438.84
18995,ECOM007116,104,2,158.71,317.42
18996,ECOM007116,107,2,179.26,358.52
18997,ECOM007117,39,4,182.3,729.2
18998,ECOM007117,32,1,73.76,73.76
18999,ECOM007118,452,3,196.89,590.67
19000,ECOM007118,130,1,75.46,75.46
19001,ECOM007118,148,4,90.8,363.2
19002,ECOM007119,61,2,116.36,232.72
19003,ECOM007119,119,3,156.16,468.48
19004,ECOM007119,338,4,49.02,196.08
19005,ECOM007120,403,3,124.79,374.37
19006,ECOM007120,46,1,108.59,108.59
19007,ECOM007120,437,2,52.72,105.44
19008,ECOM007121,273,1,163.3,163.3
19009,ECOM007121,390,1,99.21,99.21
19010,ECOM007121,449,2,61.8,123.60
19011,ECOM007122,344,1,63.96,63.96
19012,ECOM007122,29,2,178.59,357.18
19013,ECOM007123,347,1,28.86,28.86
19014,ECOM007123,240,1,55.43,55.43
19015,ECOM007123,319,4,172.84,691.36
19016,ECOM007124,404,3,136.99,410.97
19017,ECOM007124,306,2,68.2,136.4
19018,ECOM007125,495,1,167.1,167.1
19019,ECOM007125,18,1,126.51,126.51
19020,ECOM007126,54,2,61.68,123.36
19021,ECOM007126,71,2,25.72,51.44
19022,ECOM007126,295,2,33.85,67.7
19023,ECOM007127,238,4,54.93,219.72
19024,ECOM007127,78,4,139.35,557.4
19025,ECOM007128,67,4,170.23,680.92
19026,ECOM007128,238,3,58.67,176.01
19027,ECOM007128,14,1,185.26,185.26
19028,ECOM007129,89,4,109.25,437.0
19029,ECOM007129,233,4,20.72,82.88
19030,ECOM007129,44,2,73.08,146.16
19031,ECOM007130,455,1,49.61,49.61
19032,ECOM007130,399,2,137.05,274.1
19033,ECOM007130,99,3,66.22,198.66
19034,ECOM007131,243,1,106.38,106.38
19035,ECOM007131,205,2,90.81,181.62
19036,ECOM007132,25,1,164.74,164.74
19037,ECOM007132,272,2,60.58,121.16
19038,ECOM007133,219,1,54.09,54.09
19039,ECOM007133,500,2,108.81,217.62
19040,ECOM007133,446,3,84.85,254.55
19041,ECOM007134,21,2,35.37,70.74
19042,ECOM007134,421,3,183.97,551.91
19043,ECOM007135,327,3,60.77,182.31
19044,ECOM007135,386,1,147.89,147.89
19045,ECOM007136,195,1,77.02,77.02
19046,ECOM007136,23,3,189.55,568.65
19047,ECOM007136,111,2,15.08,30.16
19048,ECOM007137,109,4,74.92,299.68
19049,ECOM007137,109,1,98.09,98.09
19050,ECOM007138,240,4,50.6,202.4
19051,ECOM007138,138,1,191.92,191.92
19052,ECOM007138,132,1,50.09,50.09
19053,ECOM007139,444,3,143.09,429.27
19054,ECOM007139,158,3,133.74,401.22
19055,ECOM007140,278,2,43.4,86.8
19056,ECOM007140,372,4,38.93,155.72
19057,ECOM007140,479,3,176.92,530.76
19058,ECOM007141,306,1,30.85,30.85
19059,ECOM007141,188,2,144.09,288.18
19060,ECOM007142,364,3,47.67,143.01
19061,ECOM007142,88,4,,
19062,ECOM007142,319,1,18.74,18.74
19063,ECOM007143,210,1,62.12,62.12
19064,ECOM007143,454,1,21.56,21.56
19065,ECOM007143,75,1,38.38,38.38
19066,ECOM007144,409,4,193.11,772.44
19067,ECOM007144,59,3,42.86,128.58
19068,ECOM007145,39,4,27.92,111.68
19069,ECOM007145,48,4,89.64,358.56
19070,ECOM007146,24,1,33.23,33.23
19071,ECOM007146,478,3,152.43,457.29
19072,ECOM007146,343,4,95.88,383.52
19073,ECOM007147,122,1,76.71,76.71
19074,ECOM007147,238,2,156.3,312.6
19075,ECOM007147,102,2,86.07,172.14
19076,ECOM007148,402,2,143.19,286.38
19077,ECOM007148,52,3,101.1,303.3
19078,ECOM007148,399,1,120.21,120.21
19079,ECOM007149,95,2,167.23,334.46
19080,ECOM007149,380,1,123.7,123.7
19081,ECOM007150,437,2,167.53,335.06
19082,ECOM007150,158,3,184.38,553.14
19083,ECOM007150,11,2,74.28,148.56
19084,ECOM007151,337,2,93.48,186.96
19085,ECOM007151,285,3,117.81,353.43
19086,ECOM007151,276,2,193.27,386.54
19087,ECOM007152,261,2,183.25,366.5
19088,ECOM007152,145,3,69.05,207.15
19089,ECOM007152,262,4,98.29,393.16
19090,ECOM007153,361,4,34.12,136.48
19091,ECOM007153,451,1,55.94,55.94
19092,ECOM007153,498,1,96.94,96.94
19093,ECOM007154,276,2,90.86,181.72
19094,ECOM007154,404,3,178.84,536.52
19095,ECOM007155,196,2,117.98,235.96
19096,ECOM007155,309,4,195.12,780.48
19097,ECOM007155,246,1,180.46,180.46
19098,ECOM007156,261,4,66.28,265.12
19099,ECOM007156,419,3,16.96,50.88
19100,ECOM007156,442,1,55.5,55.5
19101,ECOM007157,349,1,30.49,30.49
19102,ECOM007157,267,4,80.52,322.08
19103,ECOM007158,283,1,163.7,163.7
19104,ECOM007158,268,2,72.16,144.32
19105,ECOM007158,149,3,60.59,181.77
19106,ECOM007159,151,2,147.19,294.38
19107,ECOM007159,75,3,150.64,451.92
19108,ECOM007159,190,1,51.65,51.65
19109,ECOM007160,126,4,116.71,466.84
19110,ECOM007160,20,3,151.94,455.82
19111,ECOM007160,387,4,160.52,642.08
19112,ECOM007161,494,2,176.88,353.76
19113,ECOM007161,49,2,112.11,224.22
19114,ECOM007161,183,1,95.31,95.31
19115,ECOM007162,456,1,24.25,24.25
19116,ECOM007162,333,4,44.2,176.8
19117,ECOM007163,489,3,191.61,574.83
19118,ECOM007163,292,4,104.49,417.96
19119,ECOM007164,440,4,31.97,127.88
19120,ECOM007164,441,4,53.26,213.04
19121,ECOM007164,77,1,171.37,171.37
19122,ECOM007165,62,1,80.68,80.68
19123,ECOM007165,352,2,74.63,149.26
19124,ECOM007166,87,1,16.14,16.14
19125,ECOM007166,40,3,87.1,261.3
19126,ECOM007167,377,3,165.73,497.19
19127,ECOM007167,334,1,98.57,98.57
19128,ECOM007168,106,4,34.39,137.56
19129,ECOM007168,487,2,51.56,103.12
19130,ECOM007169,489,3,35.73,107.19
19131,ECOM007169,307,1,185.9,185.9
19132,ECOM007170,231,4,83.79,335.16
19133,ECOM007170,440,4,75.94,303.76
19134,ECOM007170,143,2,189.55,379.1
19135,ECOM007171,403,3,197.22,591.66
19136,ECOM007171,253,2,28.83,57.66
19137,ECOM007171,194,4,,
19138,ECOM007172,156,1,199.5,199.5
19139,ECOM007172,351,3,143.29,429.87
19140,ECOM007173,442,4,120.61,482.44
19141,ECOM007173,495,2,100.92,201.84
19142,ECOM007173,19,3,50.0,150.0
19143,ECOM007174,93,1,111.93,111.93
19144,ECOM007174,71,3,103.25,309.75
19145,ECOM007175,15,3,106.86,320.58
19146,ECOM007175,216,4,147.18,588.72
19147,ECOM007176,346,3,29.42,88.26
19148,ECOM007176,283,1,31.85,31.85
19149,ECOM007176,169,1,166.49,166.49
19150,ECOM007177,70,1,102.11,102.11
19151,ECOM007177,122,3,36.91,110.73
19152,ECOM007177,251,2,85.08,170.16
19153,ECOM007178,267,2,140.02,280.04
19154,ECOM007178,321,2,102.06,204.12
19155,ECOM007179,448,4,125.08,500.32
19156,ECOM007179,371,1,55.0,55.0
19157,ECOM007179,304,3,24.05,72.15
19158,ECOM007180,252,1,170.42,170.42
19159,ECOM007180,269,3,49.04,147.12
19160,ECOM007180,165,2,183.79,367.58
19161,ECOM007181,167,1,89.86,89.86
19162,ECOM007181,317,3,58.49,175.47
19163,ECOM007181,235,1,74.31,74.31
19164,ECOM007182,206,2,90.78,181.56
19165,ECOM007182,282,4,199.32,797.28
19166,ECOM007182,54,1,74.42,74.42
19167,ECOM007183,250,2,89.06,178.12
19168,ECOM007183,45,3,170.7,512.1
19169,ECOM007183,95,1,144.49,144.49
19170,ECOM007184,346,3,160.76,482.28
19171,ECOM007184,233,4,79.41,317.64
19172,ECOM007184,287,4,81.85,327.4
19173,ECOM007185,275,2,171.83,343.66
19174,ECOM007185,11,4,130.03,520.12
19175,ECOM007186,167,3,92.64,277.92
19176,ECOM007186,58,3,40.64,121.92
19177,ECOM007187,392,4,94.88,379.52
19178,ECOM007187,337,1,111.65,111.65
19179,ECOM007188,377,1,185.23,185.23
19180,ECOM007188,315,3,118.6,355.8
19181,ECOM007188,133,1,151.38,151.38
19182,ECOM007189,476,4,80.62,322.48
19183,ECOM007189,36,4,76.97,307.88
19184,ECOM007189,165,2,34.33,68.66
19185,ECOM007190,422,2,141.23,282.46
19186,ECOM007190,361,1,189.23,189.23
19187,ECOM007190,4,4,107.59,430.36
19188,ECOM007191,159,2,100.19,200.38
19189,ECOM007191,4,1,167.36,167.36
19190,ECOM007191,48,3,48.84,146.52
19191,ECOM007192,140,2,196.99,393.98
19192,ECOM007192,15,2,150.1,300.2
19193,ECOM007192,197,4,137.3,549.2
19194,ECOM007193,126,4,17.21,68.84
19195,ECOM007193,488,4,31.99,127.96
19196,ECOM007193,110,4,129.22,516.88
19197,ECOM007194,324,1,85.93,85.93
19198,ECOM007194,389,4,141.7,566.8
19199,ECOM007194,364,3,192.71,578.13
19200,ECOM007195,70,4,71.72,286.88
19201,ECOM007195,166,1,104.22,104.22
19202,ECOM007195,69,1,126.55,126.55
19203,ECOM007196,205,1,130.22,130.22
19204,ECOM007196,183,3,24.61,73.83
19205,ECOM007197,437,4,132.42,529.68
19206,ECOM007197,33,2,173.55,347.1
19207,ECOM007197,235,2,21.89,43.78
19208,ECOM007198,282,2,151.33,302.66
19209,ECOM007198,247,3,23.48,70.44
19210,ECOM007198,287,1,90.23,90.23
19211,ECOM007199,242,3,46.6,139.8
19212,ECOM007199,349,1,107.69,107.69
19213,ECOM007200,250,3,126.3,378.9
19214,ECOM007200,446,1,51.73,51.73
19215,ECOM007200,193,1,25.42,25.42
19216,ECOM007201,221,2,28.79,57.58
19217,ECOM007201,384,4,31.34,125.36
19218,ECOM007201,120,1,110.68,110.68
19219,ECOM007202,479,4,90.9,363.6
19220,ECOM007202,129,2,85.55,171.1
19221,ECOM007203,389,4,131.6,526.4
19222,ECOM007203,479,4,53.11,212.44
19223,ECOM007203,88,2,179.15,358.3
19224,ECOM007204,454,3,142.2,426.6
19225,ECOM007204,497,2,142.06,284.12
19226,ECOM007204,130,1,28.14,28.14
19227,ECOM007205,176,4,28.59,114.36
19228,ECOM007205,485,4,96.44,385.76
19229,ECOM007206,80,4,29.06,116.24
19230,ECOM007206,79,4,178.03,712.12
19231,ECOM007206,135,1,109.25,109.25
19232,ECOM007207,70,3,53.07,159.21
19233,ECOM007207,304,1,,
19234,ECOM007208,484,1,19.2,19.2
19235,ECOM007208,336,2,176.85,353.7
19236,ECOM007208,372,2,50.36,100.72
19237,ECOM007209,489,4,38.87,155.48
19238,ECOM007209,265,4,155.41,621.64
19239,ECOM007210,348,3,168.12,504.36
19240,ECOM007210,175,2,18.57,37.14
19241,ECOM007211,105,2,71.03,142.06
19242,ECOM007211,35,3,38.63,115.89
19243,ECOM007211,205,3,112.58,337.74
19244,ECOM007212,33,2,112.42,224.84
19245,ECOM007212,494,3,36.63,109.89
19246,ECOM007212,280,2,131.16,262.32
19247,ECOM007213,341,2,,
19248,ECOM007213,2,4,81.56,326.24
19249,ECOM007213,290,2,29.45,58.9
19250,ECOM007214,167,4,187.14,748.56
19251,ECOM007214,483,1,77.56,77.56
19252,ECOM007214,239,1,33.25,33.25
19253,ECOM007215,6,3,71.57,214.71
19254,ECOM007215,204,1,158.89,158.89
19255,ECOM007215,106,3,,
19256,ECOM007216,179,3,55.26,165.78
19257,ECOM007216,148,2,195.93,391.86
19258,ECOM007216,184,3,40.14,120.42
19259,ECOM007217,60,4,121.79,487.16
19260,ECOM007217,215,3,54.67,164.01
19261,ECOM007217,343,4,114.65,458.6
19262,ECOM007218,261,2,84.61,169.22
19263,ECOM007218,377,3,39.69,119.07
19264,ECOM007219,164,4,114.56,458.24
19265,ECOM007219,242,1,177.58,177.58
19266,ECOM007219,206,1,139.85,139.85
19267,ECOM007220,73,2,126.52,253.04
19268,ECOM007220,308,1,165.93,165.93
19269,ECOM007221,451,1,95.29,95.29
19270,ECOM007221,437,4,190.41,761.64
19271,ECOM007221,171,2,193.45,386.9
19272,ECOM007222,41,1,121.53,121.53
19273,ECOM007222,483,4,38.74,154.96
19274,ECOM007222,332,1,74.83,74.83
19275,ECOM007223,195,1,29.72,29.72
19276,ECOM007223,449,2,103.92,207.84
19277,ECOM007223,218,1,42.49,42.49
19278,ECOM007224,186,1,16.84,16.84
19279,ECOM007224,204,1,158.63,158.63
19280,ECOM007224,413,2,89.51,179.02
19281,ECOM007225,302,3,128.77,386.31
19282,ECOM007225,43,4,185.59,742.36
19283,ECOM007225,104,2,186.02,372.04
19284,ECOM007226,70,2,47.31,94.62
19285,ECOM007226,411,3,30.91,92.73
19286,ECOM007226,141,3,195.44,586.32
19287,ECOM007227,260,1,143.92,143.92
19288,ECOM007227,332,1,178.8,178.8
19289,ECOM007227,399,4,57.48,229.92
19290,ECOM007228,182,4,123.93,495.72
19291,ECOM007228,243,4,124.97,499.88
19292,ECOM007228,298,1,138.78,138.78
19293,ECOM007229,293,1,34.0,34.0
19294,ECOM007229,478,2,142.23,284.46
19295,ECOM007229,337,2,44.96,89.92
19296,ECOM007230,186,2,175.08,350.16
19297,ECOM007230,276,2,119.05,238.1
19298,ECOM007231,493,4,26.89,107.56
19299,ECOM007231,347,2,125.84,251.68
19300,ECOM007231,319,1,117.66,117.66
19301,ECOM007232,209,3,36.95,110.85
19302,ECOM007232,312,3,75.63,226.89
19303,ECOM007233,211,4,90.95,363.8
19304,ECOM007233,440,4,101.36,405.44
19305,ECOM007233,269,4,88.63,354.52
19306,ECOM007234,243,4,19.96,79.84
19307,ECOM007234,254,3,126.55,379.65
19308,ECOM007234,168,3,103.63,310.89
19309,ECOM007235,82,3,37.9,113.7
19310,ECOM007235,200,2,106.78,213.56
19311,ECOM007236,5,3,30.73,92.19
19312,ECOM007236,205,3,71.29,213.87
19313,ECOM007236,26,4,141.8,567.2
19314,ECOM007237,14,3,116.98,350.94
19315,ECOM007237,11,1,78.74,78.74
